timestamp,srcip,dstip,sport,dsport,proto,length
1747810187.646082,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,53,36675,UDP,267
1747810187.646363,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,53,36675,UDP,139
1747810187.652907,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,52343,53,UDP,74
1747810187.652913,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,52343,53,UDP,74
1747810187.653008,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,fab521f6264b8b0d4210124362e2de539dd32d0b099ac65360e50f7c89b16531,44872,443,TCP,74
1747810187.670822,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,53,52343,UDP,267
1747810187.671325,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,53,52343,UDP,139
1747810187.67163,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,42044,443,TCP,74
1747810187.90345,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,e3ae28b529031b0c53649142fb28c21a049059baea5a3692d7a10de61221940d,48196,443,TCP,74
1747810187.917724,fab521f6264b8b0d4210124362e2de539dd32d0b099ac65360e50f7c89b16531,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,44872,TCP,74
1747810187.917739,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,fab521f6264b8b0d4210124362e2de539dd32d0b099ac65360e50f7c89b16531,44872,443,TCP,54
1747810187.918132,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,42044,TCP,74
1747810187.918166,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,42044,443,TCP,66
1747810187.918449,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,42044,443,TCP,583
1747810188.1546,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,262e86d44c5cedef44dfe5cdd6a8d345aa133e48ed09f49ee4be875fc863bc36,37146,443,TCP,74
1747810188.165486,e3ae28b529031b0c53649142fb28c21a049059baea5a3692d7a10de61221940d,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48196,TCP,74
1747810188.165506,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,e3ae28b529031b0c53649142fb28c21a049059baea5a3692d7a10de61221940d,48196,443,TCP,54
1747810188.16588,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,42044,TCP,66
1747810188.16588,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,42044,TCP,291
1747810188.165902,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,42044,443,TCP,66
1747810188.166158,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,42044,443,TCP,1501
1747810188.405036,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,b173a02d09e5c19bae899b4545f57a3c45b016d4c5b8f35fe68d239681455842,44832,443,TCP,74
1747810188.418219,262e86d44c5cedef44dfe5cdd6a8d345aa133e48ed09f49ee4be875fc863bc36,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,37146,TCP,74
1747810188.418219,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,42044,TCP,66
1747810188.418219,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,42044,TCP,245
1747810188.418238,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,262e86d44c5cedef44dfe5cdd6a8d345aa133e48ed09f49ee4be875fc863bc36,37146,443,TCP,54
1747810188.418271,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,42044,TCP,642
1747810188.418271,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,42044,TCP,90
1747810188.418271,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,42044,TCP,66
1747810188.418342,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,42044,443,TCP,66
1747810188.418803,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,42044,443,TCP,90
1747810188.419395,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,42044,443,TCP,66
1747810188.616465,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,59531,53,UDP,74
1747810188.616474,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,59531,53,UDP,74
1747810188.655973,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,48816,443,TCP,74
1747810188.65784,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,53,59531,UDP,267
1747810188.658022,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,53,59531,UDP,139
1747810188.658022,b173a02d09e5c19bae899b4545f57a3c45b016d4c5b8f35fe68d239681455842,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,44832,TCP,74
1747810188.658022,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,42044,TCP,54
1747810188.658022,2af8203eff659205a2dbee23e32f15460426fa1054ebaf6f2a8e5dcad1ea0ee7,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,42044,TCP,54
1747810188.658037,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,b173a02d09e5c19bae899b4545f57a3c45b016d4c5b8f35fe68d239681455842,44832,443,TCP,54
1747810188.658254,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,59188,443,TCP,74
1747810188.904662,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,59188,TCP,74
1747810188.904695,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,59188,443,TCP,66
1747810188.905011,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48816,TCP,74
1747810188.90503,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,48816,443,TCP,66
1747810188.90536,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,59188,443,TCP,583
1747810188.905668,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,48816,443,TCP,583
1747810189.151278,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,59188,TCP,66
1747810189.151587,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,59188,TCP,1514
1747810189.151607,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,59188,443,TCP,66
1747810189.152652,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,59188,TCP,1514
1747810189.152652,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,59188,TCP,1553
1747810189.152653,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48816,TCP,66
1747810189.152653,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48816,TCP,2962
1747810189.152653,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48816,TCP,1553
1747810189.152674,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,59188,443,TCP,66
1747810189.152684,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,59188,443,TCP,66
1747810189.152698,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,48816,443,TCP,66
1747810189.152706,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,48816,443,TCP,66
1747810189.153855,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,59188,443,TCP,1492
1747810189.1549,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,48816,443,TCP,1501
1747810189.313281,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,0a131fbc2c963522532310826b0c1b4b0c8a23bccd4c8efb3f6493364357fac4,36126,443,TCP,126
1747810189.313472,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,51709,53,UDP,74
1747810189.313479,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,51709,53,UDP,74
1747810189.31587,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,0a131fbc2c963522532310826b0c1b4b0c8a23bccd4c8efb3f6493364357fac4,36126,443,TCP,105
1747810189.328212,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,53,51709,UDP,249
1747810189.328212,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,53,51709,UDP,206
1747810189.398039,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,59188,TCP,66
1747810189.398302,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,59188,TCP,245
1747810189.398302,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48816,TCP,66
1747810189.398302,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48816,TCP,245
1747810189.398332,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,48816,443,TCP,122
1747810189.398353,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,59188,TCP,461
1747810189.398353,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,59188,TCP,90
1747810189.398353,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,59188,TCP,66
1747810189.3987,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,59188,443,TCP,66
1747810189.399372,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,59188,443,TCP,90
1747810189.400007,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,59188,443,TCP,66
1747810189.402172,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,b3ecac3c9c0611a1eaf507cb30bb0903d63060981c3a0f3e8982dc950464a79e,48704,443,TCP,180
1747810189.402286,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,38556,53,UDP,74
1747810189.402294,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,38556,53,UDP,74
1747810189.402611,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,b3ecac3c9c0611a1eaf507cb30bb0903d63060981c3a0f3e8982dc950464a79e,48704,443,TCP,105
1747810189.404232,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,53,38556,UDP,267
1747810189.404539,8213589b6a396c01883967ef6e9259f874e6e04294b7745e948bdccd81bd5834,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,53,38556,UDP,139
1747810189.43917,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,48816,443,TCP,66
1747810189.562773,0a131fbc2c963522532310826b0c1b4b0c8a23bccd4c8efb3f6493364357fac4,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,36126,TCP,66
1747810189.562773,0a131fbc2c963522532310826b0c1b4b0c8a23bccd4c8efb3f6493364357fac4,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,36126,TCP,66
1747810189.562773,0a131fbc2c963522532310826b0c1b4b0c8a23bccd4c8efb3f6493364357fac4,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,36126,TCP,105
1747810189.584731,0a131fbc2c963522532310826b0c1b4b0c8a23bccd4c8efb3f6493364357fac4,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,36126,TCP,353
1747810189.5848,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,0a131fbc2c963522532310826b0c1b4b0c8a23bccd4c8efb3f6493364357fac4,36126,443,TCP,66
1747810189.58505,0a131fbc2c963522532310826b0c1b4b0c8a23bccd4c8efb3f6493364357fac4,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,36126,TCP,97
1747810189.586518,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,0a131fbc2c963522532310826b0c1b4b0c8a23bccd4c8efb3f6493364357fac4,36126,443,TCP,101
1747810189.80005,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,59188,TCP,54
1747810189.80082,d2afdf90313e44c46512f3b5744ba6b26e8457c1cf7b13b366b5c6b341dd7fea,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,59188,TCP,54
1747810189.80082,b3ecac3c9c0611a1eaf507cb30bb0903d63060981c3a0f3e8982dc950464a79e,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48704,TCP,66
1747810189.800821,b3ecac3c9c0611a1eaf507cb30bb0903d63060981c3a0f3e8982dc950464a79e,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48704,TCP,66
1747810189.800821,b3ecac3c9c0611a1eaf507cb30bb0903d63060981c3a0f3e8982dc950464a79e,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48704,TCP,105
1747810189.800821,b3ecac3c9c0611a1eaf507cb30bb0903d63060981c3a0f3e8982dc950464a79e,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48704,TCP,446
1747810189.800821,b3ecac3c9c0611a1eaf507cb30bb0903d63060981c3a0f3e8982dc950464a79e,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48704,TCP,97
1747810189.800821,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48816,TCP,66
1747810189.800821,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48816,TCP,1657
1747810189.800871,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,48816,443,TCP,66
1747810189.800881,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48816,TCP,66
1747810189.8009,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,b3ecac3c9c0611a1eaf507cb30bb0903d63060981c3a0f3e8982dc950464a79e,48704,443,TCP,66
1747810189.801581,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,48816,443,TCP,90
1747810189.801892,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,48816,443,TCP,66
1747810189.891401,0a131fbc2c963522532310826b0c1b4b0c8a23bccd4c8efb3f6493364357fac4,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,36126,TCP,66
1747810190.006359,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,b3ecac3c9c0611a1eaf507cb30bb0903d63060981c3a0f3e8982dc950464a79e,48704,443,TCP,101
1747810190.059924,d6a0abe8339fe032a5803c07ac5d807afd81ea111b85265bda93924008ddca04,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48816,TCP,66
1747810190.303231,b3ecac3c9c0611a1eaf507cb30bb0903d63060981c3a0f3e8982dc950464a79e,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,48704,TCP,66
1747810190.549264,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,425
1747810190.553728,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,97
1747810190.633168,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,66
1747810190.945175,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,54922,TCP,147
1747810190.945241,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,86ebea5b4140c737cc826205956a0f627d9a9f3dec0521105186460dde600773,54922,443,TCP,66
1747810192.535154,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,457bad71769d8257eaf6470ea9995c55a5a96f9d3f364980220a4e7b5845038c,41932,443,TCP,66
1747810192.609505,457bad71769d8257eaf6470ea9995c55a5a96f9d3f364980220a4e7b5845038c,f18cc54ef8a3ba4c2a230deb4df7782b15022cb5cccbaa93f8b524910986476e,443,41932,TCP,66
